cruise,event_code,date,latitude,longitude,swell_ft,count_best,obs_quality,datetime_utc
CalCOFI0701JD,PINN,2007-02-03,33.7995,-120.06983,,12.0,G,2007-02-03
CalCOFI0701JD,PINN,2007-02-03,33.7865,-120.03783,,21.0,G,2007-02-03
CalCOFI0704JD,PINN,2007-04-01,32.57683,-117.38533,,3.0,E,2007-04-01
CalCOFI0704JD,PINN,2007-04-01,32.41367,-117.82567,,1.0,E,2007-04-01
CalCOFI0704JD,PINN,2007-04-02,31.438,-120.3973,7.0,1.0,G,2007-04-02
CalCOFI0704JD,PINN,2007-04-03,31.1817,-120.932,7.0,1.0,G,2007-04-03
CalCOFI0704JD,PINN,2007-04-06,33.17917,-118.401,,3.0,F,2007-04-06
CalCOFI0704JD,PINN,2007-04-06,33.1995,-118.362,,2.0,F,2007-04-06
CalCOFI0704JD,PINN,2007-04-06,33.24017,-118.27133,,4.0,F,2007-04-06
CalCOFI0704JD,PINN,2007-04-06,33.25717,-118.20583,,1.0,F,2007-04-06
CalCOFI0704JD,PINN,2007-04-07,33.826,-118.6225,,5.0,E,2007-04-07
CalCOFI0704JD,PINN,2007-04-07,33.78917,-118.74433,,3.0,E,2007-04-07
CalCOFI0704JD,PINN,2007-04-07,33.77267,-118.8225,,3.0,E,2007-04-07
CalCOFI0704JD,PINN,2007-04-07,33.73817,-118.8595,,4.0,E,2007-04-07
CalCOFI0704JD,PINN,2007-04-07,33.64683,-119.02217,,7.0,E,2007-04-07
CalCOFI0704JD,PINN,2007-04-07,33.63783,-119.03667,,3.0,E,2007-04-07
CalCOFI0704JD,PINN,2007-04-07,33.61583,-119.078,,4.0,E,2007-04-07
CalCOFI0704JD,PINN,2007-04-07,33.60783,-119.09067,,1.0,E,2007-04-07
CalCOFI0704JD,PINN,2007-04-07,33.59967,-119.10367,,1.0,E,2007-04-07
CalCOFI0704JD,PINN,2007-04-11,32.913,-122.1275,,4.0,F,2007-04-11
CalCOFI0707NH,PINN,2007-06-28,33.243,-117.461,,3.0,E,2007-06-28
CalCOFI0707NH,PINN,2007-06-29,32.1375,-118.9615,,1.0,E,2007-06-29
CalCOFI0707NH,PINN,2007-07-04,33.251,-118.25533,,1.0,F,2007-07-04
CalCOFI0707NH,PINN,2007-07-04,33.26567,-118.2275,,1.0,F,2007-07-04
CalCOFI0707NH,PINN,2007-07-04,33.38933,-117.96033,,2.0,F,2007-07-04
CalCOFI0707NH,PINN,2007-07-05,33.582,-117.95467,,8.0,E,2007-07-05
CalCOFI0707NH,PINN,2007-07-05,33.51867,-119.26017,4.0,11.0,G,2007-07-05
CalCOFI0707NH,PINN,2007-07-05,33.3435,-119.59733,5.0,13.0,F,2007-07-05
CalCOFI0707NH,PINN,2007-07-06,33.23,-119.848,7.0,2.0,P,2007-07-06
CalCOFI0707NH,PINN,2007-07-06,32.361,-121.63967,3.0,1.0,F,2007-07-06
CalCOFI0707NH,PINN,2007-07-08,32.81883,-122.31317,,1.0,P,2007-07-08
CalCOFI0707NH,PINN,2007-07-08,32.9085,-122.1385,,1.0,P,2007-07-08
CalCOFI0707NH,PINN,2007-07-09,33.143,-121.647,,1.0,G,2007-07-09
CalCOFI0707NH,PINN,2007-07-09,33.19083,-121.5465,,1.0,G,2007-07-09
CalCOFI0707NH,PINN,2007-07-09,33.73967,-120.40483,1.0,1.0,F,2007-07-09
CalCOFI0707NH,PINN,2007-07-09,33.894,-120.13267,1.0,11.0,F,2007-07-09
CalCOFI0707NH,PINN,2007-07-09,33.89067,-120.0355,,32.0,G,2007-07-09
CalCOFI0707NH,PINN,2007-07-10,34.25517,-119.323,1.0,31.0,G,2007-07-10
CalCOFI0707NH,PINN,2007-07-10,34.323,-120.778,2.0,25.0,G,2007-07-10
CalCOFI0707NH,PINN,2007-07-10,34.15033,-121.136,1.0,21.0,G,2007-07-10
CalCOFI0707NH,PINN,2007-07-10,34.09917,-121.24683,,1.0,G,2007-07-10
CalCOFI0707NH,PINN,2007-07-10,34.06083,-121.32233,,1.0,G,2007-07-10
CalCOFI0707NH,PINN,2007-07-13,35.023,-120.92,,1.0,E,2007-07-13
CalCOFI0707NH,PINN,2007-07-13,35.07,-120.802,,60.0,E,2007-07-13
CalCOFI0707NH,PINN,2007-07-13,35.07883,-120.77517,2.0,12.0,G,2007-07-13
CalCOFI0707NH,PINN,2007-07-13,34.98733,-120.75633,,80.0,E,2007-07-13
CalCOFI0707NH,PINN,2007-07-13,34.918,-120.74633,,30.0,E,2007-07-13
CalCOFI0707NH,PINN,2007-07-13,34.773,-120.72317,,50.0,E,2007-07-13
CalCOFI0707NH,PINN,2007-07-13,34.557,-120.6835,,51.0,E,2007-07-13
CalCOFI0711NH,PINN,2007-11-10,33.38033,-119.549,,1.0,F,2007-11-10
CalCOFI0711NH,PINN,2007-11-10,33.30117,-119.7085,,2.0,F,2007-11-10
CalCOFI0711NH,PINN,2007-11-10,33.29367,-119.72283,,2.0,F,2007-11-10
CalCOFI0711NH,PINN,2007-11-10,33.289,-119.7315,,1.0,F,2007-11-10
CalCOFI0711NH,PINN,2007-11-10,33.22217,-119.85933,,1.0,F,2007-11-10
CalCOFI0711NH,PINN,2007-11-14,33.89333,-119.89017,,1.0,UX,2007-11-14
CalCOFI0711NH,PINN,2007-11-14,33.9075,-119.80767,,1.0,UX,2007-11-14
CalCOFI0711NH,PINN,2007-11-14,33.92142,-119.72905,,1.0,UX,2007-11-14
CalCOFI0711NH,PINN,2007-11-14,33.93035,-119.69096,,1.0,UX,2007-11-14
CalCOFI0711NH,PINN,2007-11-14,33.93783,-119.656,,1.0,UX,2007-11-14
CalCOFI0711NH,PINN,2007-11-14,34.03717,-119.48183,,1.0,UX,2007-11-14
CalCOFI0711NH,PINN,2007-11-15,34.41733,-120.60433,,1.0,E,2007-11-15
CalCOFI0711NH,PINN,2007-11-16,33.24217,-123.02233,,2.0,UX,2007-11-16
CalCOFI0711NH,PINN,2007-11-18,33.44517,-118.67457,,4.0,UX,2007-11-18
CalCOFI0801DSJ,PINN,2008-01-07,32.95017,-117.29683,,5.0,G,2008-01-07
CalCOFI0801DSJ,PINN,2008-01-08,32.63617,-117.93217,,4.0,G,2008-01-08
CalCOFI0801DSJ,PINN,2008-01-13,33.0685,-118.64917,,1.0,P,2008-01-13
CalCOFI0801DSJ,PINN,2008-01-14,33.558,-118.0015,,1.0,G,2008-01-14
CalCOFI0801DSJ,PINN,2008-01-14,33.65133,-118.18183,,1.0,G,2008-01-14
CalCOFI0801DSJ,PINN,2008-01-16,33.855,-119.99633,,2.0,P,2008-01-16
CalCOFI0801DSJ,PINN,2008-01-16,33.85867,-120.01433,,18.0,P,2008-01-16
CalCOFI0801DSJ,PINN,2008-01-19,34.234,-120.97383,,6.0,E,2008-01-19
CalCOFI0801DSJ,PINN,2008-01-19,34.22433,-120.99483,,15.0,E,2008-01-19
CalCOFI0801DSJ,PINN,2008-01-19,34.21833,-121.00733,,37.0,E,2008-01-19
CalCOFI0803JD,PINN,2008-03-30,32.5378,-119.7163,,1.0,P,2008-03-30
CalCOFI0803JD,PINN,2008-03-31,33.262,-118.2002,,2.0,P,2008-03-31
CalCOFI0803JD,PINN,2008-04-01,33.6308,-119.0546,,2.0,E,2008-04-01
CalCOFI0803JD,PINN,2008-04-01,33.4331,-119.4348,,6.0,E,2008-04-01
CalCOFI0808NH,PINN,2008-08-16,31.59633,-120.07433,,1.0,G,2008-08-16
CalCOFI0808NH,PINN,2008-08-16,31.45867,-120.355,,1.0,G,2008-08-16
CalCOFI0808NH,PINN,2008-08-16,31.3,-120.67483,,1.0,G,2008-08-16
CalCOFI0808NH,PINN,2008-08-20,33.11933,-118.57417,,1.0,UX,2008-08-20
CalCOFI0808NH,PINN,2008-08-20,33.23317,-118.26117,,1.0,UX,2008-08-20
CalCOFI0808NH,PINN,2008-08-20,33.24483,-118.23,,1.0,UX,2008-08-20
CalCOFI0808NH,PINN,2008-08-20,33.25117,-118.21417,,1.0,UX,2008-08-20
CalCOFI0808NH,PINN,2008-08-21,33.42333,-117.90017,,1.0,E,2008-08-21
CalCOFI0808NH,PINN,2008-08-21,33.77367,-118.69383,,1.0,E,2008-08-21
CalCOFI0808NH,PINN,2008-08-21,33.73283,-118.7665,,1.0,E,2008-08-21
CalCOFI0808NH,PINN,2008-08-21,33.7265,-118.785,,1.0,E,2008-08-21
CalCOFI0808NH,PINN,2008-08-21,33.71817,-118.80917,,1.0,E,2008-08-21
CalCOFI0808NH,PINN,2008-08-22,32.8235,-120.727,,1.0,G,2008-08-22
CalCOFI0808NH,PINN,2008-08-24,32.536,-122.91783,,1.0,F,2008-08-24
CalCOFI0808NH,PINN,2008-08-25,33.64467,-120.70117,,1.0,P,2008-08-25
CalCOFI0808NH,PINN,2008-08-25,33.83117,-120.231,,1.0,P,2008-08-25
CalCOFI0808NH,PINN,2008-08-26,34.33317,-120.287,,1.0,UX,2008-08-26
CalCOFI0808NH,PINN,2008-08-27,33.54067,-122.42433,,1.0,UX,2008-08-27
CalCOFI0808NH,PINN,2008-08-27,33.42917,-122.70067,,2.0,UX,2008-08-27
CalCOFI0808NH,PINN,2008-08-27,33.38333,-122.78133,,1.0,UX,2008-08-27
CalCOFI0808NH,PINN,2008-08-29,34.91867,-121.09417,,1.0,G,2008-08-29
CalCOFI0808NH,PINN,2008-08-29,34.94433,-121.04733,,1.0,G,2008-08-29
CalCOFI0808NH,PINN,2008-08-29,34.99117,-120.95433,,1.0,G,2008-08-29
CalCOFI0808NH,PINN,2008-08-29,34.99867,-120.94067,,6.0,G,2008-08-29
CalCOFI0808NH,PINN,2008-08-29,35.0375,-120.842,,8.0,G,2008-08-29
CalCOFI0808NH,PINN,2008-08-29,35.05167,-120.824,,1.0,G,2008-08-29
CalCOFI0808NH,PINN,2008-08-30,32.8385,-117.531,,4.0,UX,2008-08-30
CalCOFI0810NH,PINN,2008-10-20,33.37983,-117.98467,,1.0,G,2008-10-20
CalCOFI0810NH,PINN,2008-10-20,33.6025,-118.039,,2.0,G,2008-10-20
CalCOFI0810NH,PINN,2008-10-21,33.5945,-119.1205,,1.0,E,2008-10-21
CalCOFI0810NH,PINN,2008-10-21,33.58617,-119.13767,,1.0,E,2008-10-21
CalCOFI0810NH,PINN,2008-10-21,33.58617,-119.13767,,1.0,E,2008-10-21
CalCOFI0810NH,PINN,2008-10-21,33.57433,-119.163,,2.0,E,2008-10-21
CalCOFI0810NH,PINN,2008-10-21,33.56267,-119.18783,,2.0,E,2008-10-21
CalCOFI0810NH,PINN,2008-10-23,32.17767,-123.63383,,1.0,G,2008-10-23
CalCOFI0810NH,PINN,2008-10-25,33.92033,-119.69683,,1.0,G,2008-10-25
CalCOFI0810NH,PINN,2008-10-25,33.92633,-119.66633,,1.0,G,2008-10-25
CalCOFI0810NH,PINN,2008-10-25,34.32067,-119.681,,1.0,G,2008-10-25
CalCOFI0810NH,PINN,2008-10-26,34.01017,-121.442,,1.0,G,2008-10-26
CalCOFI0810NH,PINN,2008-10-28,34.20517,-122.689,,1.0,G,2008-10-28
CalCOFI0810NH,PINN,2008-10-29,34.0165,-119.939,,1.0,UX,2008-10-29
CalCOFI0901NH,PINN,2009-01-14,33.83917,-118.60233,,7.0,E,2009-01-14
CalCOFI0901NH,PINN,2009-01-22,34.65067,-121.697,,3.0,F,2009-01-22
CalCOFI0903JD,PINN,2009-03-09,32.41216667,-118.4141667,1.0,1.0,G,2009-03-09
CalCOFI0903JD,PINN,2009-03-09,31.62233333,-120.0325,6.0,1.0,F,2009-03-09
CalCOFI0903JD,PINN,2009-03-13,33.08183333,-118.6098333,1.0,1.0,G,2009-03-13
CalCOFI0903JD,PINN,2009-03-14,33.79183333,-118.4793333,2.0,1.0,G,2009-03-14
CalCOFI0903JD,PINN,2009-03-14,33.80933333,-118.4725,2.0,2.0,G,2009-03-14
CalCOFI0903JD,PINN,2009-03-14,33.83266667,-118.4611667,2.0,3.0,G,2009-03-14
CalCOFI0903JD,PINN,2009-03-14,33.86133333,-118.4526667,2.0,1.0,G,2009-03-14
CalCOFI0903JD,PINN,2009-03-15,33.08633333,-120.1706667,4.0,1.0,UX,2009-03-15
CalCOFI0903JD,PINN,2009-03-16,32.12916667,-122.1158333,3.0,1.0,F,2009-03-16
CalCOFI0903JD,PINN,2009-03-19,34.34166667,-119.7013333,,2.0,P,2009-03-19
CalCOFI0903JD,PINN,2009-03-20,34.03816667,-121.3976667,10.0,3.0,P,2009-03-20
CalCOFI0903JD,PINN,2009-03-20,33.7465,-121.9923333,10.0,1.0,P,2009-03-20
CalCOFI0907M2,PINN,2009-07-20,33.02947235,-118.7624969,,1.0,F,2009-07-20
CalCOFI0907M2,PINN,2009-07-20,33.16191483,-118.4626007,,11.0,F,2009-07-20
CalCOFI0907M2,PINN,2009-07-20,33.23525238,-118.2737274,,2.0,F,2009-07-20
CalCOFI0907M2,PINN,2009-07-21,33.37504578,-117.9944839,,6.0,G,2009-07-21
CalCOFI0907M2,PINN,2009-07-21,33.88470078,-118.4464188,1.0,1.0,UX,2009-07-21
CalCOFI0907M2,PINN,2009-07-21,33.82411194,-118.6262894,,4.0,G,2009-07-21
CalCOFI0907M2,PINN,2009-07-22,33.7516861,-120.0525208,,5.0,F,2009-07-22
CalCOFI0907M2,PINN,2009-07-22,33.80212784,-120.0883789,,2.0,F,2009-07-22
CalCOFI0907M2,PINN,2009-07-26,33.93557358,-119.6687012,,1.0,P,2009-07-26
CalCOFI0907M2,PINN,2009-07-26,34.15512848,-119.5063324,,45.0,P,2009-07-26
CalCOFI0907M2,PINN,2009-07-26,34.223629,-119.4124527,,3.0,P,2009-07-26
CalCOFI0907M2,PINN,2009-07-27,34.30197525,-119.4139633,,1.0,P,2009-07-27
CalCOFI0907M2,PINN,2009-07-27,34.39403915,-119.7738953,,5.0,P,2009-07-27
CalCOFI1011NH,PINN,2010-10-28,33.24183,-117.462,,14.0,G,2010-10-28
CalCOFI1011NH,PINN,2010-10-29,32.21703,-118.8152,,3.0,G,2010-10-29
CalCOFI1011NH,PINN,2010-11-03,32.36702,-120.06185,,36.0,G,2010-11-03
CalCOFI1011NH,PINN,2010-11-04,33.39536,-117.94109,,12.0,G,2010-11-04
CalCOFI1011NH,PINN,2010-11-05,32.68265,-120.92996,,1.0,G,2010-11-05
CalCOFI1011NH,PINN,2010-11-09,33.86751,-119.94178,10.0,11.0,UX,2010-11-09
CalCOFI1101NH,PINN,2011-01-13,32.9555,-117.2808,,2.0,G,2011-01-13
CalCOFI1101NH,PINN,2011-01-20,33.6337,-118.0167,,2.0,G,2011-01-20
CalCOFI1101NH,PINN,2011-01-20,33.5155,-119.2643,,7.0,G,2011-01-20
CalCOFI1101NH,PINN,2011-01-25,34.1183,-119.4978,,18.0,E,2011-01-25
CalCOFI1101NH,PINN,2011-01-25,34.4577,-120.4863,,3.0,E,2011-01-25
CalCOFI1101NH,PINN,2011-01-25,34.3178,-120.7973,,7.0,E,2011-01-25
CalCOFI1101NH,PINN,2011-01-26,34.1667,-121.0138,,1.0,G,2011-01-26
CalCOFI1101NH,PINN,2011-02-01,36.7955,-121.8418,,9.0,F,2011-02-01
CalCOFI1101NH,PINN,2011-02-04,37.4523,-122.7442,,12.0,E,2011-02-04
CalCOFI1101NH,PINN,2011-02-05,34.7035,-121.5,,2.0,P,2011-02-05
CalCOFI1108NH,PINN,2011-07-27,32.9566,-117.3046,,3.0,G,2011-07-27
CalCOFI1108NH,PINN,2011-07-28,32.34667,-118.55383,,1.0,G,2011-07-28
CalCOFI1108NH,PINN,2011-07-29,31.22733,-120.82017,,1.0,G,2011-07-29
CalCOFI1108NH,PINN,2011-08-01,32.29676,-120.21577,,2.0,G,2011-08-01
CalCOFI1108NH,PINN,2011-08-02,33.25183,-118.2525,,2.0,P,2011-08-02
CalCOFI1108NH,PINN,2011-08-03,33.33333,-118.04567,,1.0,UX,2011-08-03
CalCOFI1108NH,PINN,2011-08-03,33.65767,-118.97317,,5.0,UX,2011-08-03
CalCOFI1108NH,PINN,2011-08-04,33.52933,-119.16833,5.0,1.0,P,2011-08-04
CalCOFI1108NH,PINN,2011-08-07,33.39833,-121.14867,,1.0,P,2011-08-07
CalCOFI1108NH,PINN,2011-08-07,33.66233,-120.645,,1.0,P,2011-08-07
CalCOFI1108NH,PINN,2011-08-08,34.25117,-119.342,,5.0,P,2011-08-08
CalCOFI1108NH,PINN,2011-08-08,34.26417,-120.18983,,8.0,P,2011-08-08
CalCOFI1108NH,PINN,2011-08-12,34.73133,-120.84667,,19.0,P,2011-08-12
CalCOFI1108NH,PINN,2011-08-12,34.42617,-120.87683,,9.0,P,2011-08-12
CalCOFI1108NH,PINN,2011-08-13,34.30417,-120.55917,,7.0,G,2011-08-13
CalCOFI1108NH,PINN,2011-08-13,34.21667,-120.13567,,5.0,G,2011-08-13
CalCOFI1108NH,PINN,2011-08-13,33.2095,-118.03,2.0,3.0,G,2011-08-13
CalCOFI1108NH,PINN,2011-08-13,32.96633,-117.73633,,5.0,G,2011-08-13
CalCOFI1108NH,PINN,2011-08-13,32.64367,-117.27517,,5.0,G,2011-08-13
CalCOFI1110NH,PINN,2011-10-16,32.95417,-117.3055,4.0,21.0,F,2011-10-16
CalCOFI1110NH,PINN,2011-10-22,32.91,-118.95167,2.0,1.0,G,2011-10-22
CalCOFI1110NH,PINN,2011-10-22,33.11883,-118.52017,2.0,14.0,G,2011-10-22
CalCOFI1110NH,PINN,2011-10-23,33.88392,-118.48897,2.0,6.0,UX,2011-10-23
CalCOFI1110NH,PINN,2011-10-23,34.01196,-118.83142,2.0,7.0,F,2011-10-23
CalCOFI1110NH,PINN,2011-10-24,33.82367,-118.62717,2.0,3.0,G,2011-10-24
CalCOFI1110NH,PINN,2011-10-24,33.32467,-119.65917,2.0,17.0,G,2011-10-24
CalCOFI1110NH,PINN,2011-10-24,33.158,-120.00417,2.0,133.0,G,2011-10-24
CalCOFI1110NH,PINN,2011-10-28,34.257,-119.32433,2.0,17.0,G,2011-10-28
CalCOFI1110NH,PINN,2011-10-28,34.1785,-119.50833,1.0,3.0,E,2011-10-28
CalCOFI1110NH,PINN,2011-10-28,34.40133,-119.8005,2.0,24.0,G,2011-10-28
CalCOFI1110NH,PINN,2011-10-29,34.2745,-120.02283,2.0,4.0,G,2011-10-29
CalCOFI1110NH,PINN,2011-11-02,34.36817,-120.46567,6.0,3.0,P,2011-11-02
CalCOFI1110NH,PINN,2011-11-02,32.97894,-117.93168,2.0,5.0,G,2011-11-02
CalCOFI1110NH,PINN,2011-11-02,32.67133,-117.329,2.0,2.0,G,2011-11-02
CalCOFI1202NH,PINN,2012-01-27,32.956,-117.30433,,2.0,E,2012-01-27
CalCOFI1202NH,PINN,2012-02-02,33.1295,-118.49983,,3.0,P,2012-02-02
CalCOFI1202NH,PINN,2012-02-03,33.992,-118.81833,2.0,15.0,G,2012-02-03
CalCOFI1202NH,PINN,2012-02-04,33.77633,-118.7,,1.0,G,2012-02-04
CalCOFI1203SH,PINN,2012-03-30,33.18317,-118.39067,,3.0,P,2012-03-30
CalCOFI1203SH,PINN,2012-03-30,33.656,-118.96967,,11.0,P,2012-03-30
CalCOFI1203SH,PINN,2012-03-30,33.49583,-119.308,6.0,12.0,G,2012-03-30
CalCOFI1203SH,PINN,2012-04-01,33.87733,-118.51383,,1.0,F,2012-04-01
CalCOFI1203SH,PINN,2012-04-02,34.00367,-119.49967,,1.0,UX,2012-04-02
CalCOFI1203SH,PINN,2012-04-03,34.90033,-121.17,,1.0,UX,2012-04-03
CC1207OS,PINN,2012-07-03,32.59067,-117.45867,5.0,1.0,G,2012-07-03
CC1207OS,PINN,2012-07-10,32.51467,-118.21333,,1.0,F,2012-07-10
CC1207OS,PINN,2012-07-15,32.55767,-119.65283,5.0,1.0,G,2012-07-15
CC1207OS,PINN,2012-07-16,32.91467,-118.94367,4.0,5.0,G,2012-07-16
CC1207OS,PINN,2012-07-16,33.67433,-118.083,1.0,17.0,G,2012-07-16
CC1207OS,PINN,2012-07-17,33.88317,-118.4455,,1.0,G,2012-07-17
CC1207OS,PINN,2012-07-17,33.49018,-119.3193,,12.0,G,2012-07-17
CC1207OS,PINN,2012-07-17,33.32367,-119.65933,2.0,28.0,G,2012-07-17
CC1207OS,PINN,2012-07-18,33.15583,-120.009,,37.0,G,2012-07-18
CC1207OS,PINN,2012-07-22,34.43533,-120.50917,,8.0,F,2012-07-22
CC1207OS,PINN,2012-07-25,34.7005,-121.592,5.0,1.0,F,2012-07-25
CC1207OS,PINN,2012-07-25,34.7075,-121.578,5.0,1.0,F,2012-07-25
CC1207OS,PINN,2012-07-25,34.887,-121.203,,13.0,G,2012-07-25
CC1207OS,PINN,2012-07-26,34.97733,-121.00867,4.0,1.0,G,2012-07-26
CC1207OS,PINN,2012-07-26,35.02233,-120.91633,4.0,25.0,G,2012-07-26
CC1207OS,PINN,2012-07-26,34.10986,-119.674,2.0,20.0,G,2012-07-26
CC1207OS,PINN,2012-07-26,34.022,-119.30133,2.0,39.0,F,2012-07-26
CC1207OS,PINN,2012-07-26,33.857,-118.94183,2.0,22.0,G,2012-07-26
CC1207OS,PINN,2012-07-27,33.60717,-118.44083,3.0,6.0,G,2012-07-27
CalCOFI1301SH,PINN,2013-01-16,32.88217,-119.022,4.0,7.0,G,2013-01-16
CalCOFI1301SH,PINN,2013-01-17,33.17867,-118.589,2.0,4.0,G,2013-01-17
CalCOFI1301SH,PINN,2013-01-17,33.65733,-118.08533,1.0,4.0,E,2013-01-17
CalCOFI1301SH,PINN,2013-01-17,33.87967,-118.446,1.0,23.0,G,2013-01-17
CalCOFI1301SH,PINN,2013-01-18,33.15417,-120.005,2.0,11.0,E,2013-01-18
CalCOFI1301SH,PINN,2013-01-19,32.9925,-120.35217,1.0,3.0,E,2013-01-19
CalCOFI1301SH,PINN,2013-01-21,33.57733,-120.75133,,2.0,G,2013-01-21
CalCOFI1301SH,PINN,2013-01-22,33.87633,-120.1305,3.0,4.0,G,2013-01-22
CalCOFI1301SH,PINN,2013-01-22,34.447,-120.66467,2.0,85.0,G,2013-01-22
CalCOFI1301SH,PINN,2013-01-23,34.318,-120.80067,2.0,8.0,E,2013-01-23
CalCOFI1301SH,PINN,2013-01-25,35.02233,-120.91917,6.0,3.0,F,2013-01-25
CalCOFI1301SH,PINN,2013-01-28,36.79317,-121.84517,5.0,2.0,G,2013-01-28
CalCOFI1304SH,PINN,2013-04-07,32.92833,-117.31983,4.0,9.0,F,2013-04-07
CalCOFI1304SH,PINN,2013-04-10,33.08283,-118.64567,5.0,4.0,G,2013-04-10
CalCOFI1304SH,PINN,2013-04-15,32.64833,-119.4835,6.0,3.0,P,2013-04-15
CalCOFI1304SH,PINN,2013-04-15,33.18567,-119.99583,7.0,4.0,P,2013-04-15
CalCOFI1304SH,PINN,2013-04-20,33.74567,-120.40467,5.0,1.0,P,2013-04-20
CalCOFI1304SH,PINN,2013-04-22,34.46502,-122.12713,5.0,1.0,G,2013-04-22
CalCOFI1304SH,PINN,2013-04-24,35.32717,-122.063,3.0,18.0,F,2013-04-24
CalCOFI1304SH,PINN,2013-04-24,35.6305,-122.891,3.0,1.0,G,2013-04-24
CalCOFI1307NH,PINN,2013-07-06,32.95733333,-117.3058333,1.0,44.0,G,2013-07-06
CalCOFI1307NH,PINN,2013-07-06,33.215688,-117.457181,2.0,2.0,G,2013-07-06
CalCOFI1307NH,PINN,2013-07-07,32.99483333,-117.4095,1.0,17.0,G,2013-07-07
CalCOFI1307NH,PINN,2013-07-15,33.8925,-119.7965,2.0,10.0,P,2013-07-15
CalCOFI1307NH,PINN,2013-07-15,34.17816667,-119.5075,3.0,11.0,P,2013-07-15
CalCOFI1307NH,PINN,2013-07-16,34.39583333,-119.7813333,3.0,22.0,F,2013-07-16
CalCOFI1307NH,PINN,2013-07-16,34.14983333,-121.1485,3.0,9.0,F,2013-07-16
CalCOFI1307NH,PINN,2013-07-19,34.56983333,-120.7076667,4.0,13.0,P,2013-07-19
CalCOFI1307NH,PINN,2013-07-19,34.2255,-120.4186667,4.0,13.0,P,2013-07-19
CalCOFI1307NH,PINN,2013-07-19,33.9185,-120.2213333,4.0,26.0,P,2013-07-19
CalCOFI1307NH,PINN,2013-07-20,33.40616667,-119.7436667,5.0,4.0,UX,2013-07-20
CalCOFI1307NH,PINN,2013-07-20,33.8295,-118.6416667,2.0,4.0,G,2013-07-20
CalCOFI1307NH,PINN,2013-07-20,34.0115,-118.8306667,2.0,3.0,F,2013-07-20
CalCOFI1307NH,PINN,2013-07-20,33.89083333,-118.4921667,2.0,30.0,G,2013-07-20
CalCOFI1307NH,PINN,2013-07-21,33.67616667,-118.303,,13.0,G,2013-07-21
CalCOFI1307NH,PINN,2013-07-21,32.91966667,-118.9328333,3.0,13.0,G,2013-07-21
CalCOFI1307NH,PINN,2013-07-22,32.86198,-119.050097,,6.0,G,2013-07-22
CalCOFI1311NH,PINN,2013-11-09,32.95533,-117.30533,2.0,13.0,G,2013-11-09
CalCOFI1311NH,PINN,2013-11-09,33.2405,-117.46233,2.0,7.0,G,2013-11-09
CalCOFI1311NH,PINN,2013-11-15,33.41817,-117.90835,3.0,8.0,G,2013-11-15
CalCOFI1311NH,PINN,2013-11-16,33.65667,-118.06983,3.0,49.0,F,2013-11-16
CalCOFI1311NH,PINN,2013-11-20,34.3275,-120.77433,2.0,3.0,G,2013-11-20
CalCOFI1311NH,PINN,2013-11-20,34.66333,-121.04283,3.0,7.0,G,2013-11-20
CalCOFI1311NH,PINN,2013-11-21,34.28867,-120.98917,3.0,5.0,P,2013-11-21
CalCOFI1311NH,PINN,2013-11-23,34.8995,-121.221,5.0,1.0,F,2013-11-23
CalCOFI1311NH,PINN,2013-11-23,35.08733,-120.77733,2.0,16.0,G,2013-11-23
CalCOFI1311NH,PINN,2013-11-24,34.713,-120.71983,2.0,10.0,F,2013-11-24
CalCOFI1311NH,PINN,2013-11-24,33.99917,-119.46383,2.0,16.0,F,2013-11-24
CalCOFI1402SH,PINN,2014-01-29,32.6855,-117.8575,3.0,1.0,F,2014-01-29
CalCOFI1402SH,PINN,2014-01-30,32.58167,-118.08083,3.0,8.0,F,2014-01-30
CalCOFI1402SH,PINN,2014-02-03,32.95817,-118.52467,2.0,208.0,G,2014-02-03
CalCOFI1402SH,PINN,2014-02-04,33.88883,-118.49117,4.0,5.0,G,2014-02-04
CalCOFI1404OS,PINN,2014-03-29,32.80167,-117.34283,3.0,8.0,F,2014-03-29
CalCOFI1404OS,PINN,2014-04-07,33.418,-117.905,1.0,19.0,E,2014-04-07
CalCOFI1404OS,PINN,2014-04-07,33.4845,-117.76767,1.0,4.0,E,2014-04-07
CalCOFI1404OS,PINN,2014-04-08,33.64417,-118.057,3.0,6.0,F,2014-04-08
CalCOFI1404OS,PINN,2014-04-09,33.14967,-119.2435,2.0,6.0,G,2014-04-09
CalCOFI1404OS,PINN,2014-04-12,33.879,-120.13267,4.0,7.0,F,2014-04-12
CalCOFI1404OS,PINN,2014-04-12,33.97717,-119.4955,3.0,11.0,G,2014-04-12
CalCOFI1404OS,PINN,2014-04-12,34.17683,-119.50783,4.0,5.0,F,2014-04-12
CalCOFI1404OS,PINN,2014-04-13,34.31617,-120.80317,3.0,3.0,G,2014-04-13
CalCOFI1404OS,PINN,2014-04-13,34.24217,-120.96217,5.0,1.0,G,2014-04-13
CalCOFI1404OS,PINN,2014-04-13,34.1675,-121.11617,5.0,3.0,F,2014-04-13
CalCOFI1404OS,PINN,2014-04-17,33.1685,-119.32967,2.0,10.0,F,2014-04-17
CalCOFI1411NH,PINN,2014-11-08,32.95417,-117.2805,2.0,6.0,G,2014-11-08
CalCOFI1411NH,PINN,2014-11-10,31.34517,-120.58633,4.0,1.0,G,2014-11-10
