cruise,event_code,datetime_utc,date,year,month,day_of_year,latitude,longitude,obs_quality,visibility_mi,precipitation,cloud_pct,wind_dir_deg,wind_speed_kt,beaufort,swell_ft,is_sighting,is_cetacean,is_large_whale,species_code,species_common,species_scientific,species_group,count_best,count_min,count_max,calf_count,behavior_primary,cue,is_on_effort,is_on_transect,ship_heading_deg,sighting_bearing_deg,comments
CalCOFI1504NH,SB,2015-04-04 17:59:00,2015-04-04,2015,4,94,32.89267,-117.332,G,6.0,PC,60.0,310.0,3.0,2.0,3.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,20.0,20.0,
CalCOFI1504NH,SB,2015-04-04 18:09:00,2015-04-04,2015,4,94,32.9065,-117.32617,G,6.0,PC,50.0,310.0,3.0,2.0,3.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,20.0,315.0,
CalCOFI1504NH,SB,2015-04-04 18:16:00,2015-04-04,2015,4,94,32.92391,-117.31949,G,6.0,PC,60.0,80.0,4.0,2.0,3.0,True,True,False,DC,Long-beaked Common Dolphin,Delphinus capensis,dolphin,94.0,80.0,110.0,,4,1,True,False,20.0,340.0,
CalCOFI1504NH,SB,2015-04-04 21:38:00,2015-04-04,2015,4,94,32.97133,-117.28633,G,6.0,PC,30.0,255.0,12.0,3.0,3.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,230.0,215.0,most like hump or fin
CalCOFI1504NH,SB,2015-04-04 21:41:00,2015-04-04,2015,4,94,32.97917,-117.30967,G,6.0,PC,30.0,255.0,12.0,3.0,3.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,160.0,130.0,180.0,,2,1,True,False,330.0,325.0,
CalCOFI1504NH,SB,2015-04-04 21:41:00,2015-04-04,2015,4,94,32.97917,-117.30967,G,6.0,PC,30.0,255.0,12.0,3.0,3.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,2.0,2.0,3.0,,1,2,True,False,330.0,310.0,
CalCOFI1504NH,SB,2015-04-04 21:48:00,2015-04-04,2015,4,94,32.9955,-117.3195,G,7.0,CL,15.0,260.0,11.0,3.0,3.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,2.0,1.0,2.0,,1,2,True,False,335.0,310.0,small blow more like ER
CalCOFI1504NH,SB,2015-04-04 22:08:00,2015-04-04,2015,4,94,33.04117,-117.34583,G,7.0,CL,15.0,260.0,11.0,3.0,3.0,True,True,False,UD,Unidentified Dolphin,,dolphin,32.0,28.0,40.0,,1,1,True,False,334.0,320.0,look at pics TT? GG? Or???
CalCOFI1504NH,SB,2015-04-04 22:12:00,2015-04-04,2015,4,94,33.0605,-117.351,G,7.0,CL,15.0,260.0,11.0,3.0,3.0,True,True,True,BP,Fin Whale,Balaenoptera physalus,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,334.0,10.0,
CalCOFI1504NH,SB,2015-04-04 22:42:00,2015-04-04,2015,4,94,33.11967,-117.39117,G,7.0,CL,10.0,260.0,10.0,3.0,3.0,True,True,False,UD,Unidentified Dolphin,,dolphin,35.0,25.0,50.0,,8,2,True,False,335.0,300.0,
CalCOFI1504NH,SB,2015-04-04 23:21:00,2015-04-04,2015,4,94,33.20967,-117.44617,G,7.0,HZ,5.0,260.0,12.0,3.0,3.0,True,True,False,DC,Long-beaked Common Dolphin,Delphinus capensis,dolphin,69.0,59.0,79.0,,4,2,True,False,335.0,0.0,
CalCOFI1504NH,SB,2015-04-05 00:27:00,2015-04-05,2015,4,95,33.18617,-117.4585,G,7.0,CL,0.0,260.0,10.0,3.0,3.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,6.0,5.0,15.0,,1,3,True,False,175.0,178.0,
CalCOFI1504NH,SB,2015-04-05 00:43:00,2015-04-05,2015,4,95,33.142,-117.44983,G,7.0,CL,0.0,260.0,10.0,3.0,3.0,True,True,False,DC,Long-beaked Common Dolphin,Delphinus capensis,dolphin,20.0,15.0,25.0,0.0,5,3,True,False,175.0,190.0,
CalCOFI1504NH,SB,2015-04-05 01:29:00,2015-04-05,2015,4,95,33.012,-117.41833,G,7.0,CL,0.0,260.0,8.0,2.0,3.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,172.0,270.0,
CalCOFI1504NH,SB,2015-04-06 15:17:00,2015-04-06,2015,4,96,31.44,-120.41,F,7.0,PC,40.0,320.0,14.0,3.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,3,True,True,244.0,200.0,
CalCOFI1504NH,SB,2015-04-06 17:45:00,2015-04-06,2015,4,96,31.23633,-120.797,G,7.0,PC,30.0,325.0,11.0,3.0,3.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,3,True,True,240.0,220.0,
CalCOFI1504NH,SB,2015-04-07 00:01:00,2015-04-07,2015,4,97,30.91417,-121.45567,G,7.0,PC,40.0,330.0,6.0,3.0,3.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,25.0,15.0,50.0,0.0,8,3,True,True,242.0,325.0,
CalCOFI1504NH,SB,2015-04-08 00:42:00,2015-04-08,2015,4,98,30.22133,-123.86333,F,7.0,PC,30.0,332.0,9.0,3.0,8.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,2.0,,1,2,True,False,332.0,320.0,most like fin whale
CalCOFI1504NH,SB,2015-04-09 16:20:00,2015-04-09,2015,4,99,32.237,-120.3445,F,7.0,PC,40.0,310.0,16.0,4.0,5.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,20.0,12.0,50.0,4.0,1,3,True,True,60.0,30.0,
CalCOFI1504NH,SB,2015-04-09 16:52:00,2015-04-09,2015,4,99,32.2753,-120.2617,F,7.0,PC,40.0,30.0,17.0,4.0,5.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,14.0,9.0,20.0,,1,1,True,True,60.0,50.0,
CalCOFI1504NH,SB,2015-04-09 17:36:00,2015-04-09,2015,4,99,32.327,-120.14283,F,7.0,CL,15.0,36.0,17.0,4.0,5.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,12.0,12.0,20.0,0.0,5,3,True,True,60.0,10.0,
CalCOFI1504NH,SB,2015-04-09 18:25:00,2015-04-09,2015,4,99,32.38917,-120.01433,F,7.0,CL,0.0,310.0,14.0,4.0,5.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,40.0,30.0,60.0,0.0,5,3,True,True,60.0,45.0,array coming in
CalCOFI1504NH,SB,2015-04-09 21:34:00,2015-04-09,2015,4,99,32.40317,-119.959,P,6.0,PC,30.0,310.0,19.0,5.0,5.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,2.0,2.0,2.0,1.0,8,1,True,True,56.0,105.0,"cow / calf pair, tiny calf"
CalCOFI1504NH,SB,2015-04-09 21:41:00,2015-04-09,2015,4,99,32.41183,-119.94183,P,6.0,PC,30.0,310.0,19.0,5.0,5.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,5.0,4.0,10.0,,1,3,True,True,56.0,135.0,
CalCOFI1504NH,SB,2015-04-09 22:20:00,2015-04-09,2015,4,99,32.46367,-119.84083,P,6.0,CL,5.0,310.0,16.0,5.0,5.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,9.0,8.0,13.0,0.0,2,1,True,True,61.0,80.0,started seeing vellelas
CalCOFI1504NH,SB,2015-04-09 23:32:00,2015-04-09,2015,4,99,32.56126,-119.65735,P,6.0,CL,0.0,310.0,14.0,4.0,5.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,2.0,2.0,2.0,0.0,1,2,True,True,50.0,85.0,
CalCOFI1504NH,SB,2015-04-10 17:25:00,2015-04-10,2015,4,100,33.2765,-118.20017,G,7.0,CL,5.0,200.0,3.0,2.0,3.0,True,True,False,UD,Unidentified Dolphin,,dolphin,74.0,65.0,130.0,,2,1,True,True,60.0,115.0,
CalCOFI1504NH,SB,2015-04-10 18:22:00,2015-04-10,2015,4,100,33.353,-118.03583,G,7.0,HZ,20.0,200.0,4.0,1.0,3.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,7.0,6.0,20.0,,8,3,True,True,10.0,345.0,
CalCOFI1504NH,SB,2015-04-10 18:28:00,2015-04-10,2015,4,100,33.36367,-118.01233,G,7.0,HZ,20.0,200.0,4.0,2.0,3.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,9.0,9.0,15.0,0.0,1,3,True,True,60.0,52.0,
CalCOFI1504NH,SB,2015-04-10 19:04:00,2015-04-10,2015,4,100,33.41817,-117.90667,G,7.0,HZ,20.0,200.0,4.0,2.0,3.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,40.0,35.0,60.0,,4,1,True,True,60.0,110.0,"on station 90 30 from 90 35, 2 bouys deployed, array on ship"
CalCOFI1504NH,SB,2015-04-10 21:25:00,2015-04-10,2015,4,100,33.4295,-117.842,G,7.0,HZ,5.0,230.0,6.0,2.0,3.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,320.0,290.0,345.0,,4,1,True,True,48.0,160.0,dolphins spread over several miles
CalCOFI1504NH,SB,2015-04-11 00:56:00,2015-04-11,2015,4,101,33.55633,-117.86667,G,7.0,HZ,75.0,280.0,8.0,2.0,2.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,3.0,3.0,4.0,,1,3,True,True,290.0,235.0,
CalCOFI1504NH,SB,2015-04-11 01:02:00,2015-04-11,2015,4,101,33.56083,-117.8815,F,7.0,HZ,70.0,280.0,10.0,3.0,2.0,True,True,True,BP,Fin Whale,Balaenoptera physalus,large_whale,1.0,1.0,1.0,0.0,1,2,True,True,290.0,310.0,
CalCOFI1504NH,SB,2015-04-11 01:57:00,2015-04-11,2015,4,101,33.6315,-118.0235,F,7.0,HZ,90.0,290.0,16.0,4.0,3.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,2.0,2.0,2.0,,0,2,True,True,310.0,325.0,most likely gray whales
CalCOFI1504NH,SB,2015-04-11 17:21:00,2015-04-11,2015,4,101,33.55733,-119.1815,G,7.0,CL,0.0,10.0,5.0,2.0,5.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,22.0,18.0,30.0,,4,1,True,True,240.0,290.0,
CalCOFI1504NH,SB,2015-04-11 18:11:00,2015-04-11,2015,4,101,33.49367,-119.307,G,7.0,CL,0.0,10.0,5.0,2.0,5.0,True,True,False,UD,Unidentified Dolphin,,dolphin,40.0,30.0,60.0,,4,1,True,True,240.0,220.0,"possible DSP or Lags, 2 bouys deployed, array on board, arrived at station 87 45, from station 87 40"
CalCOFI1504NH,SB,2015-04-11 20:42:00,2015-04-11,2015,4,101,33.50733,-119.32267,G,7.0,CL,0.0,270.0,5.0,3.0,5.0,True,True,False,GG,Risso's Dolphin,Grampus griseus,dolphin,370.0,320.0,500.0,,9,3,True,True,240.0,275.0,"scattered wide over several miles, possible second species like DSP or LO"
CalCOFI1504NH,SB,2015-04-11 20:58:00,2015-04-11,2015,4,101,33.48783,-119.36033,G,7.0,CL,0.0,270.0,5.0,3.0,5.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,7.0,5.0,9.0,0.0,4,1,True,True,240.0,270.0,
CalCOFI1504NH,SB,2015-04-11 21:59:00,2015-04-11,2015,4,101,33.41433,-119.49367,F,6.0,HZ,5.0,270.0,14.0,4.0,5.0,True,True,False,UD,Unidentified Dolphin,,dolphin,270.0,250.0,350.0,,4,1,True,True,240.0,170.0,
CalCOFI1504NH,SB,2015-04-12 01:12:00,2015-04-12,2015,4,102,33.27733,-119.77817,P,7.0,HZ,20.0,300.0,18.0,5.0,6.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,2.0,2.0,2.0,0.0,1,1,True,True,240.0,227.0,most like fin whales
CalCOFI1504NH,SB,2015-04-12 01:39:00,2015-04-12,2015,4,102,33.2425,-119.83733,P,6.0,HZ,5.0,300.0,18.0,5.0,6.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,1,True,True,240.0,300.0,most like fin whale
CalCOFI1504NH,SB,2015-04-12 01:52:00,2015-04-12,2015,4,102,33.22417,-119.872,P,6.0,HZ,0.0,300.0,18.0,5.0,6.0,True,True,True,PM,Sperm Whale,Physeter macrocephalus,large_whale,9.0,8.0,12.0,1.0,3,1,True,True,240.0,300.0,
CalCOFI1504NH,SB,2015-04-12 01:54:00,2015-04-12,2015,4,102,33.22117,-119.87733,P,6.0,HZ,0.0,300.0,18.0,5.0,6.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,1,True,True,240.0,315.0,"MN, BM or BP"
CalCOFI1504NH,SB,2015-04-12 02:05:00,2015-04-12,2015,4,102,33.208,-119.901,P,6.0,HZ,0.0,300.0,18.0,5.0,6.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,1,True,True,240.0,320.0,more like BP
CalCOFI1504NH,SB,2015-04-12 02:15:00,2015-04-12,2015,4,102,33.195,-119.92767,P,6.0,HZ,0.0,300.0,18.0,5.0,6.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,1,True,True,240.0,315.0,most like fin whale
CalCOFI1504NH,SB,2015-04-13 15:32:00,2015-04-13,2015,4,103,32.44367,-122.84883,F,7.0,OV,100.0,330.0,15.0,3.0,5.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,20.0,15.0,30.0,,2,3,True,False,15.0,75.0,
CalCOFI1504NH,SB,2015-04-13 16:10:00,2015-04-13,2015,4,103,32.53717,-122.81317,F,7.0,OV,100.0,330.0,15.0,3.0,5.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,12.0,10.0,13.0,0.0,2,3,True,False,15.0,85.0,
CalCOFI1504NH,SB,2015-04-13 19:21:00,2015-04-13,2015,4,103,32.64267,-122.72,P,7.0,OV,100.0,330.0,15.0,4.0,5.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,40.0,27.0,50.0,0.0,5,3,True,True,60.0,40.0,
CalCOFI1504NH,SB,2015-04-14 20:42:00,2015-04-14,2015,4,104,33.89967,-119.962,P,6.0,HZ,30.0,315.0,27.0,5.0,3.0,True,True,False,DC,Long-beaked Common Dolphin,Delphinus capensis,dolphin,110.0,103.0,118.0,0.0,4,1,True,True,80.0,65.0,
CalCOFI1504NH,SB,2015-04-14 21:38:00,2015-04-14,2015,4,104,33.926,-119.7815,P,6.0,HZ,20.0,290.0,27.0,5.0,3.0,True,True,False,DC,Long-beaked Common Dolphin,Delphinus capensis,dolphin,50.0,40.0,75.0,0.0,4,1,True,True,80.0,85.0,
CalCOFI1504NH,SB,2015-04-14 22:00:00,2015-04-14,2015,4,104,33.936,-119.71067,P,6.0,HZ,20.0,290.0,27.0,5.0,3.0,True,True,False,DC,Long-beaked Common Dolphin,Delphinus capensis,dolphin,475.0,300.0,600.0,,4,1,True,True,80.0,45.0,
CalCOFI1504NH,SB,2015-04-14 23:48:00,2015-04-14,2015,4,104,34.11117,-119.49867,P,5.0,HZ,10.0,310.0,12.0,4.0,5.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,2.0,0.0,34,2,True,True,350.0,310.0,likely blue whale
CalCOFI1504NH,SB,2015-04-15 16:15:00,2015-04-15,2015,4,105,34.3665,-119.86917,G,7.0,CL,0.0,255.0,5.0,2.0,4.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,19.0,15.0,26.0,,4,1,True,True,230.0,245.0,
CalCOFI1504NH,SB,2015-04-15 16:26:00,2015-04-15,2015,4,105,34.35,-119.9,G,7.0,CL,0.0,255.0,5.0,2.0,4.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,2,True,True,230.0,170.0,
CalCOFI1504NH,SB,2015-04-16 18:41:00,2015-04-16,2015,4,106,33.98,-121.511,F,7.0,CL,0.0,340.0,10.0,3.0,5.0,True,True,False,PD,Dall's Porpoise,Phocoenoides dalli,dolphin,10.0,8.0,14.0,0.0,2,1,True,True,240.0,180.0,
CalCOFI1504NH,SB,2015-04-16 18:56:00,2015-04-16,2015,4,106,33.95783,-121.55333,F,7.0,CL,0.0,310.0,10.0,3.0,5.0,True,True,False,PD,Dall's Porpoise,Phocoenoides dalli,dolphin,14.0,13.0,16.0,0.0,2,1,True,True,240.0,265.0,
CalCOFI1504NH,SB,2015-04-16 20:38:00,2015-04-16,2015,4,106,33.82133,-121.8135,F,7.0,CL,0.0,320.0,12.0,3.0,5.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,31.0,28.0,40.0,0.0,8,3,True,True,236.0,200.0,"on station 80 70, from 80 60, array on ship, 2 bouys depoyed"
CalCOFI1504NH,SB,2015-04-17 00:49:00,2015-04-17,2015,4,107,33.671,-122.15,G,7.0,CL,0.0,340.0,8.0,3.0,5.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,2,True,True,236.0,163.0,
CalCOFI1504NH,SB,2015-04-17 01:40:00,2015-04-17,2015,4,107,33.59433,-122.30383,G,7.0,CL,0.0,340.0,7.0,3.0,5.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,320.0,290.0,360.0,,5,1,True,True,231.0,300.0,
CalCOFI1504NH,SB,2015-04-17 18:44:00,2015-04-17,2015,4,107,32.8835,-123.95783,P,7.0,CL,15.0,10.0,16.0,4.0,4.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,27.0,25.0,34.0,5.0,2,1,True,False,330.0,20.0,
CalCOFI1504NH,SB,2015-04-17 19:47:00,2015-04-17,2015,4,107,33.01567,-124.0555,P,7.0,CL,15.0,10.0,16.0,4.0,5.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,2.0,0.0,1,2,True,False,333.0,25.0,
CalCOFI1504NH,SB,2015-04-18 01:15:00,2015-04-18,2015,4,108,33.43417,-124.24067,P,7.0,PC,30.0,10.0,17.0,4.0,5.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,3.0,3.0,5.0,,2,1,True,True,61.0,45.0,
CalCOFI1504NH,SB,2015-04-18 15:57:00,2015-04-18,2015,4,108,34.276,-122.47383,F,6.0,OV,80.0,320.0,14.0,4.0,5.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,3.0,3.0,5.0,0.0,1,3,True,True,60.0,85.0,
CalCOFI1504NH,SB,2015-04-18 22:48:00,2015-04-18,2015,4,108,34.59483,-121.8155,F,7.0,PC,65.0,340.0,12.0,3.0,4.0,True,True,True,GM,Short-finned Pilot Whale,Globicephala macrorhynchus,large_whale,27.0,25.0,35.0,4.0,1,1,True,True,60.0,50.0,
CalCOFI1504NH,SB,2015-04-18 22:56:00,2015-04-18,2015,4,108,34.60617,-121.79083,F,7.0,PC,65.0,340.0,12.0,3.0,4.0,True,True,False,UD,Unidentified Dolphin,,dolphin,90.0,75.0,130.0,,8,1,True,True,60.0,125.0,
CalCOFI1504NH,SB,2015-04-19 14:05:00,2015-04-19,2015,4,109,34.8825,-120.74383,G,6.0,OV,100.0,280.0,7.0,2.0,2.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,170.0,155.0,200.0,,2,3,True,False,178.0,185.0,
CalCOFI1504NH,SB,2015-04-19 15:53:00,2015-04-19,2015,4,109,34.60383,-120.703,G,6.0,OV,100.0,280.0,7.0,2.0,2.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,4.0,4.0,6.0,,1,3,True,False,180.0,240.0,
CalCOFI1504NH,SB,2015-04-19 16:02:00,2015-04-19,2015,4,109,34.56517,-120.69433,G,6.0,OV,100.0,280.0,7.0,2.0,2.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,2.0,2.0,2.0,0.0,8,3,True,False,180.0,220.0,
CalCOFI1504NH,SB,2015-04-19 16:29:00,2015-04-19,2015,4,109,34.52217,-120.62,G,6.0,CL,20.0,180.0,11.0,3.0,2.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,2.0,2.0,2.0,1.0,1,3,True,False,180.0,50.0,
CalCOFI1504NH,SB,2015-04-19 16:36:00,2015-04-19,2015,4,109,34.51417,-120.6,G,6.0,CL,10.0,180.0,8.0,2.0,2.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,180.0,65.0,
CalCOFI1504NH,SB,2015-04-19 16:53:00,2015-04-19,2015,4,109,34.49217,-120.546,G,6.0,CL,0.0,180.0,8.0,2.0,2.0,True,True,True,ER,Gray Whale,Eschrichtius robustus,large_whale,1.0,1.0,1.0,0.0,34,2,True,False,119.0,120.0,
CalCOFI1504NH,SB,2015-04-19 17:08:00,2015-04-19,2015,4,109,34.47217,-120.50017,G,6.0,CL,0.0,180.0,8.0,2.0,2.0,True,True,False,LO,Pacific White-sided Dolphin,Lagenorhynchus obliquidens,dolphin,125.0,110.0,140.0,,1,3,True,False,120.0,100.0,"cumullative ZACA count near shore, no bouys, no array, arrived at SCCOOS station 80-50.5"
CalCOFI1504NH,SB,2015-04-19 19:49:00,2015-04-19,2015,4,109,34.30633,-120.44983,G,7.0,CL,0.0,290.0,12.0,3.0,2.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,3,True,False,153.0,185.0,
CalCOFI1504NH,SB,2015-04-19 19:59:00,2015-04-19,2015,4,109,34.2825,-120.43267,G,7.0,CL,0.0,290.0,12.0,3.0,2.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,3,True,False,153.0,225.0,
CalCOFI1504NH,SB,2015-04-19 21:32:00,2015-04-19,2015,4,109,34.04817,-120.27933,F,7.0,CL,10.0,280.0,12.0,4.0,2.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,3,True,False,153.0,140.0,most like gray whale
CalCOFI1504NH,SB,2015-04-19 21:55:00,2015-04-19,2015,4,109,33.98217,-120.2765,F,7.0,CL,10.0,280.0,14.0,4.0,3.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,41.0,37.0,49.0,4.0,5,3,True,False,143.0,120.0,dolphins around for 10 min
CalCOFI1504NH,SB,2015-04-20 00:42:00,2015-04-20,2015,4,110,33.821,-120.01433,P,7.0,CL,10.0,270.0,18.0,4.0,3.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,50.0,45.0,75.0,,4,2,True,False,115.0,95.0,
CalCOFI1504NH,SB,2015-04-20 01:48:00,2015-04-20,2015,4,110,33.73583,-119.80967,P,7.0,CL,10.0,280.0,20.0,4.0,3.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,115.0,50.0,
CalCOFI1507OC,SB,2015-07-08 19:08:00,2015-07-08,2015,7,189,32.95592,-117.30588,F,7.0,OV,80.0,250.0,11.0,3.0,3.0,True,True,False,UD,Unidentified Dolphin,,dolphin,60.0,45.0,70.0,,2,1,True,True,250.0,267.0,From 93/26.7 going to 93.4/26.4.  No array.  
CalCOFI1507OC,SB,2015-07-08 21:07:00,2015-07-08,2015,7,189,32.96942,-117.29983,F,7.0,PC,30.0,320.0,14.0,4.0,3.0,True,True,True,MN,Humpback Whale,Megaptera novaeangliae,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,270.0,270.0,
CalCOFI1507OC,SB,2015-07-08 21:33:00,2015-07-08,2015,7,189,33.04385,-117.33847,F,7.0,PC,60.0,230.0,14.0,4.0,3.0,True,True,False,UD,Unidentified Dolphin,,dolphin,30.0,20.0,45.0,,8,3,True,False,330.0,280.0,
CalCOFI1507OC,SB,2015-07-08 21:33:00,2015-07-08,2015,7,189,33.04385,-117.33847,F,7.0,PC,60.0,230.0,14.0,4.0,3.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,2.0,,,2,True,False,330.0,300.0,likely fin or humpback.  Dark color.
CalCOFI1507OC,SB,2015-07-08 21:37:00,2015-07-08,2015,7,189,33.055,-117.34562,F,7.0,PC,60.0,230.0,14.0,4.0,3.0,True,True,True,BM,Blue Whale,Balaenoptera musculus,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,330.0,340.0,
CalCOFI1507OC,SB,2015-07-08 21:49:00,2015-07-08,2015,7,189,33.08725,-117.36612,F,7.0,PC,70.0,230.0,14.0,4.0,3.0,True,True,True,BM,Blue Whale,Balaenoptera musculus,large_whale,1.0,1.0,1.0,0.0,,2,True,False,330.0,350.0,
CalCOFI1507OC,SB,2015-07-09 00:14:00,2015-07-09,2015,7,190,33.11509,-117.43833,G,7.0,OV,90.0,240.0,8.0,3.0,3.0,True,True,True,ULW,Unidentified Large Whale,,large_whale,1.0,1.0,1.0,0.0,1,2,True,False,170.0,155.0,likely a blue whale
CalCOFI1507OC,SB,2015-07-09 00:14:00,2015-07-09,2015,7,190,33.11509,-117.43833,G,7.0,OV,90.0,240.0,8.0,3.0,3.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,350.0,330.0,390.0,,2,1,True,False,162.0,168.0,
CalCOFI1507OC,SB,2015-07-09 18:54:00,2015-07-09,2015,7,190,32.32957,-118.56587,G,7.0,CL,10.0,260.0,6.0,2.0,3.0,True,True,False,DSP,Delphinus sp.,Delphinus sp.,dolphin,750.0,680.0,900.0,,8,1,True,True,240.0,180.0,"Leaving station 93/45, going to station 93/50.  Array deployed.  "
CalCOFI1507OC,SB,2015-07-09 19:05:00,2015-07-09,2015,7,190,32.31433,-118.59503,G,7.0,CL,10.0,260.0,6.0,3.0,3.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,120.0,110.0,160.0,,1,1,True,True,240.0,225.0,
CalCOFI1507OC,SB,2015-07-09 20:04:00,2015-07-09,2015,7,190,32.29114,-118.5943,G,7.0,CL,10.0,260.0,7.0,3.0,3.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,320.0,300.0,400.0,,2,1,True,False,70.0,80.0,
CalCOFI1507OC,SB,2015-07-10 01:09:00,2015-07-10,2015,7,191,32.57201,-117.44407,F,7.0,PC,35.0,270.0,12.0,3.0,3.0,True,True,True,BM,Blue Whale,Balaenoptera musculus,large_whale,1.0,1.0,1.0,0.0,,2,True,True,240.0,280.0,
CalCOFI1507OC,SB,2015-07-10 02:05:00,2015-07-10,2015,7,191,32.62061,-117.24172,F,7.0,PC,60.0,270.0,13.0,4.0,4.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,70.0,60.0,90.0,,8,1,True,True,240.0,180.0,
CalCOFI1507OC,SB,2015-07-11 17:08:00,2015-07-11,2015,7,192,31.98206,-119.29566,G,7.0,PC,30.0,280.0,9.0,3.0,2.0,True,True,False,DD,Common Dolphin,Delphinus delphis,dolphin,272.0,268.0,285.0,3.0,2,1,True,True,240.0,210.0,
CalCOFI1507OC,SB,2015-07-11 17:21:00,2015-07-11,2015,7,192,31.95874,-119.33937,G,7.0,PC,30.0,280.0,9.0,3.0,2.0,True,True,True,BM,Blue Whale,Balaenoptera musculus,large_whale,1.0,1.0,1.0,0.0,1,3,True,True,240.0,315.0,
